label	text	textid
John	And immediately I was in the spirit: and, behold, a throne was set in heaven, and [one] sat on the throne.	4762
John	And he that sat was to look upon like a jasper and a sardine stone: and [there was] a rainbow round about the throne, in sight like unto an emerald.	4763
John	And round about the throne [were] four and twenty seats: and upon the seats I saw four and twenty elders sitting, clothed in white raiment; and they had on their heads crowns of gold.	4764
John	And out of the throne proceeded lightnings and thunderings and voices: and [there were] seven lamps of fire burning before the throne, which are the seven Spirits of God.	4765
John	And before the throne [there was] a sea of glass like unto crystal: and in the midst of the throne, and round about the throne, [were] four beasts full of eyes before and behind.	4766
John	And the first beast [was] like a lion, and the second beast like a calf, and the third beast had a face as a man, and the fourth beast [was] like a flying eagle.	4767
John	And the four beasts had each of them six wings about [him]; and [they were] full of eyes within: and they rest not day and night, saying, Holy, holy, holy, Lord God Almighty, which was, and is, and is to come.	4768
John	And when those beasts give glory and honour and thanks to him that sat on the throne, who liveth for ever and ever,	4769
John	The four and twenty elders fall down before him that sat on the throne, and worship him that liveth for ever and ever, and cast their crowns before the throne, saying,	4770
John	Thou art worthy, O Lord, to receive glory and honour and power: for thou hast created all things, and for thy pleasure they are and were created.	4771
John	And I saw in the right hand of him that sat on the throne a book written within and on the backside, sealed with seven seals.	4772
John	And I saw a strong angel proclaiming with a loud voice, Who is worthy to open the book, and to loose the seals thereof?	4773
John	And no man in heaven, nor in earth, neither under the earth, was able to open the book, neither to look thereon.	4774
John	And I wept much, because no man was found worthy to open and to read the book, neither to look thereon.	4775
John	And one of the elders saith unto me, Weep not: behold, the Lion of the tribe of Juda, the Root of David, hath prevailed to open the book, and to loose the seven seals thereof.	4776
John	And I beheld, and, lo, in the midst of the throne and of the four beasts, and in the midst of the elders, stood a Lamb as it had been slain, having seven horns and seven eyes, which are the seven Spirits of God sent forth into all the earth.	4777
John	And he came and took the book out of the right hand of him that sat upon the throne.	4778
John	And when he had taken the book, the four beasts and four [and] twenty elders fell down before the Lamb, having every one of them harps, and golden vials full of odours, which are the prayers of saints.	4779
John	And they sung a new song, saying, Thou art worthy to take the book, and to open the seals thereof: for thou wast slain, and hast redeemed us to God by thy blood out of every kindred, and tongue, and people, and nation;	4780
John	And hast made us unto our God kings and priests: and we shall reign on the earth.	4781
John	And I beheld, and I heard the voice of many angels round about the throne and the beasts and the elders: and the number of them was ten thousand times ten thousand, and thousands of thousands;	4782
John	Saying with a loud voice, Worthy is the Lamb that was slain to receive power, and riches, and wisdom, and strength, and honour, and glory, and blessing.	4783
John	And every creature which is in heaven, and on the earth, and under the earth, and such as are in the sea, and all that are in them, heard I saying, Blessing, and honour, and glory, and power, [be] unto him that sitteth upon the throne, and unto the Lamb for ever and ever.	4784
John	And the four beasts said, Amen.	4785
John	And the four [and] twenty elders fell down and worshipped him that liveth for ever and ever.	4786
John	And I saw when the Lamb opened one of the seals, and I heard, as it were the noise of thunder, one of the four beasts saying, Come and see.	4787
John	And I saw, and behold a white horse: and he that sat on him had a bow; and a crown was given unto him: and he went forth conquering, and to conquer.	4788
John	And when he had opened the second seal, I heard the second beast say, Come and see.	4789
John	And there went out another horse [that was] red: and [power] was given to him that sat thereon to take peace from the earth, and that they should kill one another: and there was given unto him a great sword.	4790
John	And when he had opened the third seal, I heard the third beast say, Come and see.	4791
John	And I beheld, and lo a black horse; and he that sat on him had a pair of balances in his hand.	4792
John	And I heard a voice in the midst of the four beasts say, A measure of wheat for a penny, and three measures of barley for a penny; and [see] thou hurt not the oil and the wine.	4793
John	And when he had opened the fourth seal, I heard the voice of the fourth beast say, Come and see.	4794
John	And I looked, and behold a pale horse: and his name that sat on him was Death, and Hell followed with him.	4795
John	And power was given unto them over the fourth part of the earth, to kill with sword, and with hunger, and with death, and with the beasts of the earth.	4796
John	And when he had opened the fifth seal, I saw under the altar the souls of them that were slain for the word of God, and for the testimony which they held:	4797
