Author	Sentence
Paul	Now we exhort you, brethren, warn them that are unruly, comfort the feebleminded, support the weak, be patient toward all [men].
Paul	See that none render evil for evil unto any [man]; but ever follow that which is good, both among yourselves, and to all [men].
Paul	Rejoice evermore.
Paul	Pray without ceasing.
Paul	In every thing give thanks: for this is the will of God in Christ Jesus concerning you.
Paul	Quench not the Spirit.
Paul	Despise not prophesyings.
Paul	Prove all things; hold fast that which is good.
Paul	Abstain from all appearance of evil.
Paul	And the very God of peace sanctify you wholly; and [I pray God] your whole spirit and soul and body be preserved blameless unto the coming of our Lord Jesus Christ.
Paul	Faithful [is] he that calleth you, who also will do [it].
Paul	Brethren, pray for us.
Paul	Greet all the brethren with an holy kiss.
Paul	I charge you by the Lord that this epistle be read unto all the holy brethren.
Paul	The grace of our Lord Jesus Christ [be] with you.
Paul	Amen.
Paul	Paul, a prisoner of Jesus Christ, and Timothy [our] brother, unto Philemon our dearly beloved, and fellowlabourer,
Paul	And to [our] beloved Apphia, and Archippus our fellowsoldier, and to the church in thy house:
Paul	Grace to you, and peace, from God our Father and the Lord Jesus Christ.
Paul	I thank my God, making mention of thee always in my prayers,
Paul	Hearing of thy love and faith, which thou hast toward the Lord Jesus, and toward all saints;
Paul	That the communication of thy faith may become effectual by the acknowledging of every good thing which is in you in Christ Jesus.
Paul	For we have great joy and consolation in thy love, because the bowels of the saints are refreshed by thee, brother.
Paul	Wherefore, though I might be much bold in Christ to enjoin thee that which is convenient,
Paul	Yet for love’s sake I rather beseech [thee], being such an one as Paul the aged, and now also a prisoner of Jesus Christ.
Paul	I beseech thee for my son Onesimus, whom I have begotten in my bonds:
Paul	Which in time past was to thee unprofitable, but now profitable to thee and to me:
Paul	Whom I have sent again: thou therefore receive him, that is, mine own bowels:
Paul	Whom I would have retained with me, that in thy stead he might have ministered unto me in the bonds of the gospel:
Paul	But without thy mind would I do nothing; that thy benefit should not be as it were of necessity, but willingly.
Paul	For perhaps he therefore departed for a season, that thou shouldest receive him for ever;
Paul	Not now as a servant, but above a servant, a brother beloved, specially to me, but how much more unto thee, both in the flesh, and in the Lord?
Paul	If thou count me therefore a partner, receive him as myself.
Paul	If he hath wronged thee, or oweth [thee] ought, put that on mine account;
Paul	I Paul have written [it] with mine own hand, I will repay [it]: albeit I do not say to thee how thou owest unto me even thine own self besides.
Paul	Yea, brother, let me have joy of thee in the Lord: refresh my bowels in the Lord.
Paul	Having confidence in thy obedience I wrote unto thee, knowing that thou wilt also do more than I say.
Paul	But withal prepare me also a lodging: for I trust that through your prayers I shall be given unto you.
Paul	There salute thee Epaphras, my fellowprisoner in Christ Jesus;
Paul	Marcus, Aristarchus, Demas, Lucas, my fellowlabourers.
Paul	The grace of our Lord Jesus Christ [be] with your spirit.
Paul	Amen.
Peter	If ye be reproached for the name of Christ, happy [are ye]; for the spirit of glory and of God resteth upon you: on their part he is evil spoken of, but on your part he is glorified.
Peter	But let none of you suffer as a murderer, or [as] a thief, or [as] an evildoer, or as a busybody in other men’s matters.
Peter	Yet if [any man suffer] as a Christian, let him not be ashamed; but let him glorify God on this behalf.
Peter	For the time [is come] that judgment must begin at the house of God: and if [it] first [begin] at us, what shall the end [be] of them that obey not the gospel of God?
Peter	And if the righteous scarcely be saved, where shall the ungodly and the sinner appear?
Peter	Wherefore let them that suffer according to the will of God commit the keeping of their souls [to him] in well doing, as unto a faithful Creator.
Peter	The elders which are among you I exhort, who am also an elder, and a witness of the sufferings of Christ, and also a partaker of the glory that shall be revealed:
Peter	Feed the flock of God which is among you, taking the oversight [thereof], not by constraint, but willingly; not for filthy lucre, but of a ready mind;
Peter	Neither as being lords over [God’s] heritage, but being ensamples to the flock.
Peter	And when the chief Shepherd shall appear, ye shall receive a crown of glory that fadeth not away.
Peter	Likewise, ye younger, submit yourselves unto the elder.
Peter	Yea, all [of you] be subject one to another, and be clothed with humility: for God resisteth the proud, and giveth grace to the humble.
Peter	Humble yourselves therefore under the mighty hand of God, that he may exalt you in due time:
Peter	Casting all your care upon him; for he careth for you.
Peter	Be sober, be vigilant; because your adversary the devil, as a roaring lion, walketh about, seeking whom he may devour:
Peter	Whom resist stedfast in the faith, knowing that the same afflictions are accomplished in your brethren that are in the world.
Peter	But the God of all grace, who hath called us unto his eternal glory by Christ Jesus, after that ye have suffered a while, make you perfect, stablish, strengthen, settle [you].
Peter	To him [be] glory and dominion for ever and ever.
Peter	Amen.
Peter	By Silvanus, a faithful brother unto you, as I suppose, I have written briefly, exhorting, and testifying that this is the true grace of God wherein ye stand.
Peter	The [church that is] at Babylon, elected together with [you], saluteth you; and [so doth] Marcus my son.
Peter	Greet ye one another with a kiss of charity.
Peter	Peace [be] with you all that are in Christ Jesus.
Peter	Amen.
James	Your riches are corrupted, and your garments are motheaten.
